spec,rank,score,validated,frag_cov
index=1309,5,544.0723216172266,False,0.41836734693877553
index=1310,1,265.10455903279325,True,0.25510204081632654
index=1310,2,265.0067267626297,False,0.25510204081632654
index=1310,3,264.98950791875365,False,0.19387755102040816
index=1310,4,264.7618380802859,False,0.25510204081632654
index=1310,5,264.66449379457066,False,0.25510204081632654
index=1311,1,331.76659803195685,True,0.2653061224489796
index=1311,2,331.0838712539364,False,0.29591836734693877
index=1311,3,331.0838712539364,False,0.30612244897959184
index=1311,4,322.1626014056126,False,0.24489795918367346
index=1312,1,459.82754170595047,True,0.30612244897959184
index=1312,2,434.3093275220051,False,0.25510204081632654
index=1312,3,434.2933364920365,False,0.29591836734693877
index=1312,4,421.91110235683453,False,0.2857142857142857
index=1312,5,409.0334914818181,False,0.24489795918367346
index=1313,1,442.9608898855911,True,0.3163265306122449
index=1313,2,422.1443274779393,False,0.3163265306122449
index=1313,3,410.0692446273657,False,0.3469387755102041
index=1313,4,402.55491173706787,False,0.30612244897959184
index=1313,5,398.01413955581046,False,0.3163265306122449
index=1314,1,364.13691665249934,True,0.22448979591836735
index=1314,2,354.98047493281945,False,0.23469387755102042
index=1314,3,354.98047493281945,False,0.23469387755102042
index=1314,4,340.860448418262,False,0.20408163265306123
index=1314,5,340.860448418262,False,0.20408163265306123
index=1315,1,886.2398227911135,True,0.6122448979591837
index=1315,2,806.5951676458972,False,0.5612244897959183
index=1315,3,779.3369696031788,False,0.5408163265306123
index=1315,4,753.8936824913975,False,0.5408163265306123
index=1315,5,702.2363631259701,False,0.5102040816326531
index=1316,1,696.5579899544416,True,0.5
index=1316,2,670.9431310667547,False,0.45918367346938777
index=1316,3,595.9815371249921,False,0.42857142857142855
index=1316,4,578.0264231103886,False,0.37755102040816324
index=1316,5,565.5331359606874,False,0.41836734693877553
index=1317,1,419.91337392044034,True,0.3673469387755102
index=1317,2,418.2328485508663,False,0.3673469387755102
index=1317,3,415.98845995141295,False,0.30612244897959184
index=1317,4,397.3284155052226,False,0.2857142857142857
index=1318,1,386.29900474236905,True,0.23469387755102042
index=1318,2,385.8507932059116,False,0.23469387755102042
